Date,Land Area,Price per m2,Price Total,Subdistrict,Regency,Land Area Category
2023-12-31,300.0,4000000.0,1200000000.0,Ubud,Gianyar,small
2023-12-31,200.0,4000000.0,800000000.0,Ubud,Gianyar,small
2023-12-31,300.0,4250000.0,1275000000.0,Ubud,Gianyar,small
2023-12-31,500.0,12000000.0,6000000000.0,Ungasan,Badung,medium
2023-12-31,6760.0,710059.1715976332,4800000000.0,Penebel,Tabanan,large
2023-12-31,2000.0,6000000.0,12000000000.0,Beraban,Tabanan,large
2023-12-31,2278.0,4250000.0,9681500000.0,Ungasan,Badung,large
2023-12-31,1035.0,5000000.0,5175000000.0,Pecatu,Badung,medium
2023-12-31,145.0,6000000.0,870000000.0,Sesetan,Denpasar,small
2023-12-31,100.0,6550000.0,655000000.0,Kesiman,Denpasar,small
2023-12-31,1375.0,13963636.363636363,19200000000.0,Pererenan,Badung,medium
2023-12-31,116.0,15431034.48275862,1790000000.0,Sumerta Kelod,Denpasar,small
2023-12-31,200.0,6000000.0,1200000000.0,Kesiman,Denpasar,small
2023-12-31,800.0,6750000.0,5400000000.0,Denpasar Barat,Denpasar,medium
2023-12-31,710.0,8492957.746478872,6030000000.0,Ubud,Gianyar,medium
2023-12-31,1000.0,8000000.0,8000000000.0,Pererenan,Badung,medium
2024-02-29,775.0,9500000.0,7362500000.0,Pecatu,Badung,medium
2023-12-31,422.0,5500000.0,2321000000.0,Kediri,Tabanan,medium
2023-12-31,285.0,9000000.0,2565000000.0,Sanur,Denpasar,small
2023-12-31,5000.0,2700000.0,13500000000.0,Kaba kaba,Tabanan,large
2023-12-31,200.0,2500000.0,500000000.0,Pejeng,Gianyar,small
2024-03-30,600.0,13500000.0,8100000000.0,Renon,Denpasar,medium
2023-12-31,200.0,5800000.0,1160000000.0,Kediri,Tabanan,small
2023-12-31,750.0,8000000.0,6000000000.0,Kerobokan,Badung,medium
2023-12-31,400.0,5500000.0,2200000000.0,Balangan,Badung,medium
2023-12-31,700.0,5500000.0,3850000000.0,Ungasan,Badung,medium
2023-12-31,300.0,9500000.0,2850000000.0,Mengwi,Badung,small
2023-12-31,5050.0,1700000.0,8585000000.0,Kelating,Tabanan,large
2023-12-01,398.0,6984924.623115578,2780000000.0,Ungasan,Badung,medium
2023-12-01,250.0,3750000.0,937500000.0,Jimbaran,Badung,small
2024-02-29,3700.0,1850000.0,6845000000.0,Ungasan,Badung,large
2023-12-01,300.0,9500000.0,2850000000.0,Canggu,Badung,small
2023-12-01,536.0,7462686.567164179,4000000000.0,Denpasar Utara,Denpasar,medium
2023-12-01,139.0,3776978.4172661873,525000000.0,Jimbaran,Badung,small
2023-12-01,300.0,3500000.0,1050000000.0,Ungasan,Badung,small
2023-12-01,400.0,12000000.0,4800000000.0,Canggu,Badung,medium
2024-02-29,1950.0,8500000.0,16575000000.0,Canggu,Badung,large
2024-01-30,100.0,2900000.0,290000000.0,Nyitdah,Tabanan,small
2024-04-08,200.0,5500000.0,1100000000.0,Bukit,Badung,small
2024-01-30,100.0,2650000.0,265000000.0,Kediri,Tabanan,small
2023-12-01,1000.0,18000000.0,18000000000.0,Ungasan,Badung,medium
2024-01-30,260.0,3500000.0,910000000.0,Bongan,Tabanan,small
2024-02-29,818.0,5000000.0,4090000000.0,Bukit,Badung,medium
2023-12-01,1005.0,11940298.507462686,12000000000.0,Munggu,Badung,medium
2024-01-30,725.0,6344827.586206896,4600000000.0,Tibubeneng,Badung,medium
2024-02-29,710.0,6239436.6197183095,4430000000.0,Cepaka,Tabanan,medium
2023-12-31,200.0,2900000.0,580000000.0,Kediri,Tabanan,small
2023-12-01,1100.0,18000000.0,19800000000.0,Renon,Denpasar,medium
2024-01-30,165.0,5750000.0,948750000.0,Jimbaran,Badung,small
2023-12-01,232.0,7586206.8965517245,1760000000.0,Denpasar Barat,Denpasar,small
2023-12-01,224.0,2678571.4285714286,600000000.0,Goa Gong,Badung,small
2023-12-01,600.0,4000000.0,2400000000.0,Goa Gong,Badung,medium
2023-12-31,100.0,8750000.0,875000000.0,Renon,Denpasar,small
2023-12-01,800.0,16000000.0,12800000000.0,Umalas,Badung,medium
2023-12-01,499.0,1803607.2144288577,900000000.0,Balangan,Badung,medium
2023-12-01,1300.0,1246153.8461538462,1620000000.0,Penebel,Tabanan,medium
2023-12-01,2400.0,1800000.0,4320000000.0,Baturiti,Tabanan,large
2023-12-01,500.0,3750000.0,1875000000.0,Kemenuh,Gianyar,medium
2023-12-31,1000.0,1300000.0,1300000000.0,Sukawati,Gianyar,medium
2023-12-01,1116.0,8000000.0,8928000000.0,Balangan,Badung,medium
2023-12-01,1000.0,13500000.0,13500000000.0,Canggu,Badung,medium
2023-12-01,130.0,16000000.0,2080000000.0,Seminyak,Badung,small
2023-12-01,790.0,7500000.0,5925000000.0,Ungasan,Badung,medium
2023-12-01,6050.0,1800000.0,10890000000.0,Kelating,Tabanan,large
2023-12-31,2950.0,10000000.0,29500000000.0,Canggu,Badung,large
2023-12-01,5700.0,1600000.0,9120000000.0,Selemadeg,Tabanan,large
2023-12-01,800.0,6750000.0,5400000000.0,Denpasar Barat,Denpasar,medium
2023-12-01,710.0,8492957.746478872,6030000000.0,Ubud,Gianyar,medium
2023-12-01,1005.0,12000000.0,12060000000.0,Cemagi,Badung,medium
2023-12-01,375.0,4750000.0,1781250000.0,Jimbaran,Badung,medium
2023-12-01,1000.0,12000000.0,12000000000.0,Cemagi,Badung,medium
2023-12-01,100.0,3600000.0,360000000.0,Jimbaran,Badung,small
2024-04-01,2100.0,8500000.0,17850000000.0,Nyanyi,Badung,large
2023-12-01,270.0,16666666.666666666,4500000000.0,Tuban,Badung,small
2023-12-01,100.0,4500000.0,450000000.0,Tanah Lot,Tabanan,small
2023-12-01,1000.0,4850000.0,4850000000.0,Jimbaran,Badung,medium
2023-12-01,2400.0,1250000.0,3000000000.0,Ubud,Gianyar,large
2023-12-01,898.0,5746102.449888641,5160000000.0,Pecatu,Badung,medium
2023-12-01,1300.0,5250000.0,6825000000.0,Munggu,Badung,medium
2023-12-01,1300.0,5250000.0,6825000000.0,Mengwi,Badung,medium
2023-12-01,3150.0,6000000.0,18900000000.0,Gianyar,Gianyar,large
2023-12-01,1100.0,5000000.0,5500000000.0,Dalung,Badung,medium
2023-12-01,4200.0,1000000.0,4200000000.0,Abiansemal,Badung,large
2023-12-01,3235.0,6150000.0,19895250000.0,Canggu,Badung,large
2023-12-01,1250.0,15000000.0,18750000000.0,Denpasar Barat,Denpasar,medium
2023-12-01,1000.0,8500000.0,8500000000.0,Sanur,Denpasar,medium
2023-12-31,200.0,3800000.0,760000000.0,Denpasar Barat,Denpasar,small
2023-12-01,200.0,6500000.0,1300000000.0,Kuta Utara,Badung,small
2023-12-01,850.0,7500000.0,6375000000.0,Munggu,Badung,medium
2023-12-01,800.0,16000000.0,12800000000.0,Umalas,Badung,medium
2023-12-01,2000.0,1625000.0,3250000000.0,Goa Gong,Badung,large
2023-12-01,250.0,3500000.0,875000000.0,Nusa Dua,Badung,small
2023-12-01,112.0,6250000.0,700000000.0,Benoa,Badung,small
2023-12-01,2600.0,11538461.538461538,30000000000.0,Canggu,Badung,large
2023-12-01,192.0,6458333.333333333,1240000000.0,Dalung,Badung,small
2023-12-01,561.0,2245989.304812834,1260000000.0,Nusa Penida,Klungkung,medium
2023-12-01,200.0,3250000.0,650000000.0,Ungasan,Badung,small
2023-12-01,400.0,2250000.0,900000000.0,Nusa Penida,Klungkung,medium
2023-12-31,500.0,1500000.0,750000000.0,Nusa Penida,Klungkung,medium
2023-12-01,1100.0,5500000.0,6050000000.0,Dalung,Badung,medium
2023-12-01,1000.0,850000.0,850000000.0,Tegallalang,Gianyar,medium
2023-12-01,2600.0,650000.0,1690000000.0,Tegallalang,Gianyar,large
2023-12-01,1500.0,1746666.6666666667,2620000000.0,Payangan,Gianyar,medium
2023-12-01,1200.0,17000000.0,20400000000.0,Kerobokan,Badung,medium
2023-12-01,240.0,19000000.0,4560000000.0,Kerobokan Kelod,Badung,small
2023-12-01,200.0,6500000.0,1300000000.0,Canggu,Badung,small
2023-12-01,1150.0,8521739.130434783,9800000000.0,Nusa Dua,Badung,medium
2023-12-31,1000.0,8500000.0,8500000000.0,Sanur,Denpasar,medium
2023-12-31,250.0,17000000.0,4250000000.0,Renon,Denpasar,small
2023-12-01,217.0,3000000.0,651000000.0,Nusa Dua,Badung,small
2023-12-01,520.0,3500000.0,1820000000.0,Jimbaran,Badung,medium
2023-12-01,100.0,4800000.0,480000000.0,Kuta Selatan,Badung,small
2023-12-01,300.0,9433333.333333334,2830000000.0,Pererenan,Badung,small
2023-12-01,930.0,6774193.548387097,6300000000.0,Munggu,Badung,medium
2023-12-31,1100.0,9545454.545454545,10500000000.0,Tegallalang,Gianyar,medium
2023-12-01,100.0,3000000.0,300000000.0,Sangsit,Buleleng,small
2023-12-01,800.0,7750000.0,6200000000.0,Padangsambian Kaja,Denpasar,medium
2023-12-01,3910.0,1500000.0,5865000000.0,Jimbaran,Badung,large
2024-04-22,180.0,5277777.777777778,950000000.0,Gatot Subroto,Denpasar,small
2024-01-30,545.0,11000000.0,5995000000.0,Canggu,Badung,medium
2023-12-01,1100.0,5500000.0,6050000000.0,Dalung,Badung,medium
2023-12-01,1100.0,5500000.0,6050000000.0,Dalung,Badung,medium
2023-12-01,345.0,3250000.0,1121250000.0,Seraya,Karangasem,medium
2023-12-01,425.0,3800000.0,1615000000.0,Tanah Lot,Tabanan,medium
2024-02-29,500.0,12000000.0,6000000000.0,Ungasan,Badung,medium
2023-12-01,3580.0,3491620.1117318436,12500000000.0,Canggu,Badung,large
2023-12-01,2000.0,12500000.0,25000000000.0,Pecatu,Badung,large
2023-12-01,2400.0,4500000.0,10800000000.0,Abiansemal,Badung,large
2023-12-01,819.0,18000000.0,14742000000.0,Ubud,Gianyar,medium
2023-12-01,2500.0,2750000.0,6875000000.0,Kelating,Tabanan,large
2023-12-01,950.0,16947368.421052635,16100000000.000002,Pemogan,Denpasar,medium
2023-12-01,2000.0,9000000.0,18000000000.0,Nusa Lembongan,Klungkung,large
2023-12-01,3000.0,3000000.0,9000000000.0,Goa Gong,Badung,large
2023-12-01,685.0,5737226.277372262,3930000000.0,Uluwatu,Badung,medium
2023-12-01,2200.0,3000000.0,6600000000.0,Kediri,Tabanan,large
2023-12-01,2500.0,2748000.0,6870000000.0,Kerambitan,Tabanan,large
2023-12-01,800.0,6500000.0,5200000000.0,Ungasan,Badung,medium
2023-12-01,2210.0,2500000.0,5525000000.0,Jimbaran,Badung,large
2023-12-01,200.0,6500000.0,1300000000.0,Dalung,Badung,small
2023-12-31,2200.0,2250000.0,4950000000.0,Subagan,Karangasem,large
2023-12-01,1300.0,1250000.0,1625000000.0,Penebel,Tabanan,medium
2023-12-01,600.0,4000000.0,2400000000.0,Nusa Dua,Badung,medium
2023-12-01,1300.0,5246153.846153846,6820000000.0,Munggu,Badung,medium
2024-03-30,1400.0,8500000.0,11900000000.0,Canggu,Badung,medium
2023-12-01,200.0,7500000.0,1500000000.0,Padangsambian Kaja,Denpasar,small
2023-12-31,850.0,1700000.0,1445000000.0,Bedulu,Gianyar,medium
2023-12-01,3000.0,3500000.0,10500000000.0,Nusa Dua,Badung,large
2023-12-01,475.0,6442105.263157895,3060000000.0,Ungasan,Badung,medium
2023-12-01,600.0,18500000.0,11100000000.0,Canggu,Badung,medium
2023-12-01,1100.0,5500000.0,6050000000.0,Dalung,Badung,medium
2024-03-30,1300.0,5250000.0,6825000000.0,Mengwi,Badung,medium
2023-12-01,910.0,3500000.0,3185000000.0,Jimbaran,Badung,medium
2023-12-01,3500.0,1500000.0,5250000000.0,Tulamben,Karangasem,large
2023-12-01,200.0,6500000.0,1300000000.0,Kuta Utara,Badung,small
2024-02-29,500.0,12000000.0,6000000000.0,Ungasan,Badung,medium
2023-12-01,240.0,2200000.0,528000000.0,Mengwi,Badung,small
2023-12-01,475.0,6315789.47368421,3000000000.0,Ungasan,Badung,medium
2023-12-01,801.0,5243445.692883895,4200000000.0,Ubud,Gianyar,medium
2023-12-01,591.0,5583756.345177665,3300000000.0,Ubud,Gianyar,medium
2023-12-01,400.0,11700000.0,4680000000.0,Pererenan,Badung,medium
2023-12-01,482.0,4990000.0,2405180000.0,Ubud,Gianyar,medium
2023-12-01,1375.0,13963636.363636363,19200000000.0,Pererenan,Badung,medium
2023-12-01,400.0,11000000.0,4400000000.0,Canggu,Badung,medium
2024-02-29,1000.0,15000000.0,15000000000.0,Legian,Badung,medium
2023-12-01,2000.0,12000000.0,24000000000.0,Pererenan,Badung,large
2023-12-01,250.0,12500000.0,3125000000.0,Kerobokan,Badung,small
2023-12-01,500.0,8500000.0,4250000000.0,Kerobokan,Badung,medium
2024-04-26,1350.0,12000000.0,16200000000.0,Pererenan,Badung,medium
2023-12-01,400.0,4950000.0,1980000000.0,Jimbaran,Badung,medium
2023-12-01,2400.0,1250000.0,3000000000.0,Ubud,Gianyar,large
2023-12-01,898.0,5746102.449888641,5160000000.0,Pecatu,Badung,medium
2023-12-01,232.0,7586206.8965517245,1760000000.0,Denpasar Barat,Denpasar,small
2023-12-01,1025.0,13951219.512195121,14300000000.0,Canggu,Badung,medium
2024-02-29,1000.0,9000000.0,9000000000.0,Kediri,Tabanan,medium
2023-12-01,600.0,6500000.0,3900000000.0,Jimbaran,Badung,medium
2023-12-01,1350.0,1548148.148148148,2089999999.9999998,Soka,Tabanan,medium
2023-12-01,465.0,4881720.4301075265,2270000000.0,Jimbaran,Badung,medium
2023-12-01,6760.0,710059.1715976332,4800000000.0,Penebel,Tabanan,large
2023-12-01,1300.0,2900000.0,3770000000.0,Nusa Dua,Badung,medium
2023-12-01,300.0,6500000.0,1950000000.0,Denpasar Selatan,Denpasar,small
2024-01-30,890.0,8000000.0,7120000000.0,Seminyak,Badung,medium
2023-12-01,1000.0,15000000.0,15000000000.0,Jimbaran,Badung,medium
2023-12-01,200.0,6750000.0,1350000000.0,Denpasar Barat,Denpasar,small
2023-12-01,310.0,8500000.0,2635000000.0,Renon,Denpasar,medium
2023-12-01,600.0,6000000.0,3600000000.0,Sukawati,Gianyar,medium
2023-12-01,145.0,11000000.0,1595000000.0,Petitenget,Badung,small
2023-12-01,500.0,3750000.0,1875000000.0,Kemenuh,Gianyar,medium
2023-12-01,200.0,6500000.0,1300000000.0,Kerobokan,Badung,small
2023-12-01,3150.0,6000000.0,18900000000.0,Gianyar,Gianyar,large
2023-12-01,3150.0,6000000.0,18900000000.0,Gianyar,Gianyar,large
2024-04-27,400.0,6000000.0,2400000000.0,Sidakarya,Denpasar,medium
2023-12-31,130.0,5230769.230769231,680000000.0,Padangsambian,Denpasar,small
2024-01-30,3100.0,1500000.0,4650000000.0,Beraban,Tabanan,large
2024-03-30,500.0,16000000.0,8000000000.0,Seminyak,Badung,medium
2024-03-30,296.0,16500000.0,4884000000.0,Kuta,Badung,small
2023-12-01,1590.0,3800000.0,6042000000.0,Benoa,Badung,large
2023-12-01,2400.0,1250000.0,3000000000.0,Ubud,Gianyar,large
2023-12-01,767.0,4498044.328552803,3450000000.0,Nusa Dua,Badung,medium
2023-12-01,3700.0,3000000.0,11100000000.0,Goa Gong,Badung,large
2023-12-01,685.0,5750000.0,3938750000.0,Uluwatu,Badung,medium
2023-12-01,300.0,7733333.333333333,2320000000.0,Renon,Denpasar,small
2023-12-01,3900.0,1500000.0,5850000000.0,Kuta Selatan,Badung,large
2023-12-01,2100.0,2500000.0,5250000000.0,Kediri,Tabanan,large
2023-12-01,4600.0,4347826.0869565215,20000000000.0,Pecatu,Badung,large
2023-12-01,100.0,2900000.0,290000000.0,Nyitdah,Tabanan,small
2023-12-01,150.0,3000000.0,450000000.0,Gubug,Tabanan,small
2023-12-01,800.0,16000000.0,12800000000.0,Umalas,Badung,medium
2023-12-31,3800.0,1500000.0,5700000000.0,Nusa Penida,Klungkung,large
2023-12-01,1500.0,19000000.0,28500000000.0,Canggu,Badung,medium
2023-12-31,250.0,1300000.0,325000000.0,Lovina,Buleleng,small
2024-02-29,1950.0,6461538.461538462,12600000000.0,Sanur,Denpasar,large
2023-12-01,300.0,2650000.0,795000000.0,Baturiti,Tabanan,small
2023-12-01,3064.0,9500000.0,29108000000.0,Cemagi,Badung,large
2023-12-01,240.0,9500000.0,2280000000.0,Pererenan,Badung,small
2023-12-01,225.0,5500000.0,1237500000.0,Munggu,Badung,small
2023-12-01,3075.0,5500000.0,16912500000.0,Pangkutibah,Tabanan,large
2023-12-01,285.0,8982456.140350876,2560000000.0,Denpasar Timur,Denpasar,small
2023-12-31,272.0,4750000.0,1292000000.0,Mengwi,Badung,small
2023-12-01,150.0,3000000.0,450000000.0,Benoa,Badung,small
2023-12-01,100.0,2750000.0,275000000.0,Abiansemal,Badung,small
2023-12-01,100.0,3000000.0,300000000.0,Abiansemal,Badung,small
2023-12-01,250.0,9500000.0,2375000000.0,Benoa,Badung,small
2023-12-01,225.0,5500000.0,1237500000.0,Munggu,Badung,small
2023-12-01,600.0,7500000.0,4500000000.0,Tuban,Badung,medium
2023-12-01,2125.0,3600000.0,7650000000.0,Kuta Selatan,Badung,large
2023-12-01,100.0,6450000.0,645000000.0,Denpasar Timur,Denpasar,small
2023-12-01,212.0,4750000.0,1007000000.0,Dalung,Badung,small
2023-12-01,2875.0,2497391.304347826,7180000000.0,Sukawati,Gianyar,large
2023-12-01,112.0,5580357.142857143,625000000.0,Benoa,Badung,small
2023-12-01,1150.0,8500000.0,9775000000.0,Nusa Dua,Badung,medium
2023-12-01,1940.0,2500000.0,4850000000.0,Kaba kaba,Tabanan,large
2023-12-01,259.0,15000000.0,3885000000.0,Denpasar Barat,Denpasar,small
2023-12-01,2770.0,6137184.115523466,17000000000.0,Sanur,Denpasar,large
2023-12-01,136.0,13500000.0,1836000000.0,Umalas,Badung,small
2024-04-29,2400.0,1150000.0,2760000000.0,Mengwi,Badung,large
2023-12-01,300.0,8500000.0,2550000000.0,Pererenan,Badung,small
2023-12-01,1465.0,6266211.604095563,9180000000.0,Jimbaran,Badung,medium
2023-12-01,500.0,3500000.0,1750000000.0,Nyambung,Tabanan,medium
2023-12-31,5950.0,4739495.798319328,28200000000.0,Jimbaran,Badung,large
2023-12-01,100.0,5500000.0,550000000.0,Renon,Denpasar,small
2023-12-01,3235.0,6150000.0,19895250000.0,Canggu,Badung,large
2023-12-01,150.0,4500000.0,675000000.0,Penatih,Denpasar,small
2023-12-31,110.0,4545454.545454546,500000000.0,Dalung,Badung,small
2023-12-31,283.0,6183745.583038869,1750000000.0,Dalung,Badung,small
2023-12-31,1600.0,11000000.0,17600000000.0,Kerobokan Kelod,Badung,large
2023-12-31,100.0,4100000.0,410000000.0,Uluwatu,Badung,small
2023-12-31,340.0,5500000.0,1870000000.0,Denpasar Barat,Denpasar,medium
2023-12-31,1060.0,12452830.188679244,13200000000.0,Padangsambian,Denpasar,medium
2023-12-31,500.0,2600000.0,1300000000.0,Saba,Gianyar,medium
2023-12-31,300.0,8000000.0,2400000000.0,Renon,Denpasar,small
2023-12-31,215.0,6046511.627906977,1300000000.0,Penatih,Denpasar,small
2023-12-31,150.0,4333333.333333333,650000000.0,Penatih,Denpasar,small
2023-12-01,180.0,6500000.0,1170000000.0,Jimbaran,Badung,small
2023-12-01,1000.0,4000000.0,4000000000.0,Batubulan,Gianyar,medium
2024-01-30,500.0,8500000.0,4250000000.0,Semer,Badung,medium
2023-12-01,600.0,10500000.0,6300000000.0,Pecatu,Badung,medium
2023-12-01,500.0,11000000.0,5500000000.0,Jimbaran,Badung,medium
2023-12-01,718.0,7660167.13091922,5500000000.0,Kuta Selatan,Badung,medium
2023-12-01,310.0,8483870.967741935,2630000000.0,Renon,Denpasar,medium
2023-12-01,700.0,3500000.0,2450000000.0,Ubud,Gianyar,medium
2023-12-01,1100.0,9727272.727272727,10700000000.0,Pemogan,Denpasar,medium
2023-12-01,2900.0,4482758.620689655,13000000000.0,Mengwi,Badung,large
2023-12-01,1400.0,15000000.0,21000000000.0,Pemecutan Kaja,Denpasar,medium
2023-12-01,1200.0,10833333.333333334,13000000000.0,Seminyak,Badung,medium
2023-12-31,1950.0,8461538.461538462,16500000000.0,Ubud,Gianyar,large
2023-12-01,1300.0,11000000.0,14300000000.0,Jimbaran,Badung,medium
2023-12-01,100.0,16000000.0,1600000000.0,Canggu,Badung,small
2023-12-01,2000.0,9000000.0,18000000000.0,Kuta Selatan,Badung,large
2023-12-01,330.0,3900000.0,1287000000.0,Jimbaran,Badung,medium
2023-12-01,2046.0,12952101.661779081,26500000000.0,Jimbaran,Badung,large
2024-04-29,880.0,6800000.0,5984000000.0,Munggu,Badung,medium
2023-12-01,2500.0,7500000.0,18750000000.0,Beraban,Tabanan,large
2023-12-31,1900.0,8000000.0,15200000000.0,Tibubeneng,Badung,large
2024-01-30,2125.0,3600000.0,7650000000.0,Kuta Selatan,Badung,large
2024-04-08,1250.0,15000000.0,18750000000.0,Mahendradata,Denpasar,medium
2023-12-01,350.0,3250000.0,1137500000.0,Balangan,Badung,medium
2023-12-01,3925.0,2499363.0573248407,9810000000.0,Mengwi,Badung,large
2023-12-01,300.0,15000000.0,4500000000.0,Canggu,Badung,small
2023-12-01,1508.0,10941644.562334217,16500000000.0,Renon,Denpasar,large
2023-12-01,250.0,10000000.0,2500000000.0,Sunset Road,Badung,small
2023-12-01,915.0,7750000.0,7091250000.0,Pererenan,Badung,medium
2023-12-01,780.0,16000000.0,12480000000.0,Seminyak,Badung,medium
2023-12-01,1250.0,15040000.0,18800000000.0,Mahendradata,Denpasar,medium
2023-12-01,2922.0,3969883.641341547,11600000000.0,Kesiman,Denpasar,large
2023-12-01,911.0,10395170.14270033,9470000000.0,Renon,Denpasar,medium
2023-12-01,300.0,12500000.0,3750000000.0,Canggu,Badung,small
2023-12-01,300.0,6400000.0,1920000000.0,Pererenan,Badung,small
2023-12-01,1310.0,5244274.809160305,6870000000.0,Sanur,Denpasar,medium
2023-12-01,303.0,13498349.834983498,4090000000.0,Canggu,Badung,medium
2023-12-01,700.0,12500000.0,8750000000.0,Canggu,Badung,medium
2023-12-01,263.0,6273764.258555133,1650000000.0,Sanur,Denpasar,small
2023-12-01,334.0,4281437.125748503,1430000000.0,Jimbaran,Badung,medium
2023-12-01,300.0,4466666.666666667,1340000000.0,Kesiman,Denpasar,small
2023-12-01,200.0,4000000.0,800000000.0,Kesiman,Denpasar,small
2023-12-01,1620.0,11111111.111111112,18000000000.0,Kuta,Badung,large
2023-12-01,200.0,7000000.0,1400000000.0,Kesiman,Denpasar,small
2023-12-01,1775.0,4507042.253521127,8000000000.0,Kesiman,Denpasar,large
2023-12-01,1139.0,14925373.134328358,17000000000.0,Gatot Subroto,Denpasar,medium
2023-12-01,940.0,19148936.170212764,18000000000.0,Pesanggaran,Badung,medium
2023-12-01,1690.0,16982248.52071006,28700000000.0,Gatot Subroto,Denpasar,large
2023-12-01,300.0,3500000.0,1050000000.0,Kesiman,Denpasar,small
2023-12-01,1500.0,14466666.666666666,21700000000.0,Gatot Subroto,Denpasar,medium
2023-12-01,785.0,3592356.687898089,2820000000.0,Pererenan,Badung,medium
2023-12-01,1500.0,14000000.0,21000000000.0,Gatot Subroto,Denpasar,medium
2023-12-01,460.0,3739130.434782609,1720000000.0,Pererenan,Badung,medium
2023-12-01,1082.0,16913123.84473198,18300000000.0,Gatot Subroto,Denpasar,medium
2023-12-01,200.0,7000000.0,1400000000.0,Kesiman,Denpasar,small
2023-12-01,2000.0,1950000.0,3900000000.0,Kelating,Tabanan,large
2023-12-01,314.0,12929936.305732483,4059999999.9999995,Renon,Denpasar,medium
2023-12-01,1500.0,13000000.0,19500000000.0,Pecatu,Badung,medium
2023-12-01,120.0,6666666.666666667,800000000.0,Denpasar Utara,Denpasar,small
2023-12-01,4500.0,6488888.888888889,29200000000.0,Cemagi,Badung,large
2023-12-01,3700.0,4486486.486486487,16600000000.000002,Ubud,Gianyar,large
2023-12-01,3600.0,4500000.0,16200000000.0,Ubud,Gianyar,large
2023-12-01,160.0,12500000.0,2000000000.0,Seminyak,Badung,small
2023-12-01,250.0,10000000.0,2500000000.0,Sunset Road,Badung,small
2023-12-01,250.0,12000000.0,3000000000.0,Umalas,Badung,small
2023-12-01,225.0,17466666.666666668,3930000000.0,Batu Belig,Badung,small
2023-12-01,3700.0,1800000.0,6660000000.0,Jimbaran,Badung,large
2023-12-01,6100.0,2000000.0,12200000000.0,Ubud,Gianyar,large
2023-12-01,4000.0,3000000.0,12000000000.0,Ubud,Gianyar,large
2023-12-01,4200.0,3500000.0,14700000000.0,Ubud,Gianyar,large
2023-12-01,300.0,2333333.3333333335,700000000.0,Jimbaran,Badung,small
2023-12-01,4500.0,3488888.888888889,15700000000.0,Ubud,Gianyar,large
2023-12-01,2440.0,5983606.557377049,14600000000.0,Cemagi,Badung,large
2023-12-01,2500.0,3300000.0,8250000000.0,Ubud,Gianyar,large
2023-12-01,2000.0,3750000.0,7500000000.0,Ubud,Gianyar,large
2023-12-01,2451.0,5997552.019583844,14700000000.0,Ubud,Gianyar,large
2023-12-01,4200.0,3000000.0,12600000000.0,Ubud,Gianyar,large
2023-12-01,1000.0,6000000.0,6000000000.0,Pererenan,Badung,medium
2023-12-01,300.0,7000000.0,2100000000.0,Canggu,Badung,small
2023-12-01,929.0,5995694.294940797,5570000000.0,Sanur,Denpasar,medium
2023-12-01,750.0,7133333.333333333,5350000000.0,Canggu,Badung,medium
2023-12-01,500.0,2500000.0,1250000000.0,Tanah Lot,Tabanan,medium
2023-12-01,7025.0,2590747.330960854,18200000000.0,Ketewel,Gianyar,large
2023-12-01,4330.0,3487297.92147806,15100000000.0,Ubud,Gianyar,large
2023-12-01,750.0,2493333.3333333335,1870000000.0,Baturiti,Tabanan,medium
2023-12-01,809.0,11495673.67119901,9300000000.0,Canggu,Badung,medium
2023-12-01,2700.0,10592592.592592593,28600000000.0,Beraban,Tabanan,large
2023-12-01,1000.0,7500000.0,7500000000.0,Canggu,Badung,medium
2023-12-01,525.0,7523809.523809524,3950000000.0,Canggu,Badung,medium
2023-12-01,800.0,16875000.0,13500000000.0,Canggu,Badung,medium
2023-12-01,3200.0,8000000.0,25600000000.0,Kerobokan,Badung,large
2023-12-01,200.0,8250000.0,1650000000.0,Canggu,Badung,small
2023-12-01,425.0,12988235.294117646,5520000000.0,Renon,Denpasar,medium
2023-12-01,1015.0,16945812.807881773,17200000000.0,Renon,Denpasar,medium
2023-12-01,3268.0,7496940.024479805,24500000000.0,Kediri,Tabanan,large
2023-12-01,325.0,12984615.384615384,4219999999.9999995,Sanur,Denpasar,medium
2023-12-01,1100.0,5000000.0,5500000000.0,Canggu,Badung,medium
2023-12-01,700.0,13000000.0,9100000000.0,Renon,Denpasar,medium
2023-12-01,100.0,2500000.0,250000000.0,Ungasan,Badung,small
2023-12-01,1500.0,9000000.0,13500000000.0,Denpasar Barat,Denpasar,medium
2023-12-01,6000.0,2000000.0,12000000000.0,Ubud,Gianyar,large
2023-12-01,535.0,11962616.822429907,6400000000.0,Canggu,Badung,medium
2023-12-01,1500.0,4000000.0,6000000000.0,Lebih,Gianyar,medium
2023-12-01,3900.0,4000000.0,15600000000.0,Lebih,Gianyar,large
2023-12-01,700.0,12000000.0,8400000000.0,Umalas,Badung,medium
2023-12-01,1100.0,2500000.0,2750000000.0,Tanah Lot,Tabanan,medium
2023-12-01,3142.0,4996817.313812858,15700000000.0,Ketewel,Gianyar,large
2023-12-01,3100.0,3000000.0,9300000000.0,Kerobokan,Badung,large
2023-12-01,1000.0,8500000.0,8500000000.0,Umalas,Badung,medium
2023-12-01,500.0,5600000.0,2800000000.0,Jimbaran,Badung,medium
2023-12-01,450.0,6000000.0,2700000000.0,Canggu,Badung,medium
